Source,Day,Mon,Yr,BluePopulation,LengthFT,Sex,Pregnant,Latitude,Longitude,Maturity,OriginalAge,Age,MinAge,AccurateAge,TotalCorpora,MarkNo,Length
Maeda,4,4,1964,Pygmy,77,Male,No,-45,37,Unknown,24,24,No,Yes,NA,NA,23.4696
Maeda,4,4,1964,Pygmy,72,Female,No,-45,37,Mature,17,17,No,Yes,NA,NA,21.945600000000002
Maeda,4,4,1964,Pygmy,70,Male,No,-45,37,Unknown,12,12,No,Yes,NA,NA,21.336000000000002
Maeda,4,4,1964,Pygmy,70,Male,No,-45,37,Unknown,14,14,No,Yes,NA,NA,21.336000000000002
Maeda,4,4,1964,Pygmy,71,Female,No,-45,37,Mature,15,15,No,Yes,NA,NA,21.640800000000002
Maeda,4,4,1964,Pygmy,71,Male,No,-45,37,Unknown,11,11,No,Yes,NA,NA,21.640800000000002
Maeda,4,4,1964,Pygmy,72,Male,No,-45,37,Unknown,68,68,No,Yes,NA,NA,21.945600000000002
Maeda,4,4,1964,Pygmy,72,Male,No,-45,37,Unknown,32,32,No,Yes,NA,NA,21.945600000000002
Maeda,4,4,1964,Pygmy,72,Male,No,-45,37,Unknown,24,24,No,Yes,NA,NA,21.945600000000002
Maeda,4,4,1964,Pygmy,70,Male,No,-45,37,Unknown,32,32,No,Yes,NA,NA,21.336000000000002
Maeda,1,2,1957,Antarctic,76,Female,No,-66,-122,Unknown,7,7,No,Yes,NA,NA,23.1648
Maeda,3,2,1957,Antarctic,71,Female,No,-67,-132,Unknown,5,5,No,Yes,NA,NA,21.640800000000002
Maeda,9,2,1957,Antarctic,82,Female,Yes,-65,-154,Mature,47,47,No,Yes,NA,NA,24.9936
Maeda,16,2,1957,Antarctic,75,Female,No,-66,-148,Unknown,7,7,No,Yes,NA,NA,22.86
Maeda,16,2,1958,Antarctic,89,Female,Yes,-70,-156,Mature,84,84,No,Yes,NA,NA,27.127200000000002
Maeda,2,2,1959,Antarctic,76,Male,No,-64,111,Unknown,35,35,No,Yes,NA,NA,23.1648
Maeda,4,2,1959,Antarctic,76,Female,No,-64,115,Unknown,4,4,No,Yes,NA,NA,23.1648
Maeda,6,2,1959,Antarctic,83,Female,No,-63,122,Unknown,32,32,No,Yes,NA,NA,25.2984
Maeda,7,2,1959,Antarctic,87,Female,Yes,-64,127,Mature,28,28,No,Yes,NA,NA,26.5176
Maeda,7,2,1959,Antarctic,74,Male,No,-64,127,Unknown,3,3,No,Yes,NA,NA,22.555200000000003
Maeda,12,2,1959,Antarctic,74,Male,No,-64,122,Unknown,5,5,No,Yes,NA,NA,22.555200000000003
Maeda,13,2,1959,Antarctic,80,Male,No,-64,123,Unknown,62,62,No,Yes,NA,NA,24.384
Maeda,13,2,1959,Antarctic,78,Female,No,-64,123,Unknown,7,7,No,Yes,NA,NA,23.7744
Maeda,15,2,1959,Antarctic,72,Female,No,-64,119,Unknown,5,5,No,Yes,NA,NA,21.945600000000002
Maeda,15,2,1959,Antarctic,74,Male,No,-64,119,Unknown,12,12,No,Yes,NA,NA,22.555200000000003
Maeda,15,2,1959,Antarctic,87,Female,No,-64,119,Unknown,29,29,No,Yes,NA,NA,26.5176
Maeda,16,2,1959,Antarctic,88,Female,No,-64,114,Unknown,35,35,No,Yes,NA,NA,26.822400000000002
Maeda,27,2,1959,Antarctic,86,Female,No,-64,145,Mature,21,21,No,Yes,NA,NA,26.2128
Maeda,28,2,1959,Antarctic,83,Female,Yes,-64,150,Mature,17,17,No,Yes,NA,NA,25.2984
Maeda,7,3,1959,Antarctic,89,Female,No,-71,-152,Mature,31,31,No,Yes,NA,NA,27.127200000000002
Maeda,11,3,1959,Antarctic,70,Female,No,-71,-155,Unknown,10,10,No,Yes,NA,NA,21.336000000000002
Maeda,11,3,1959,Antarctic,70,Male,No,-71,-155,Unknown,3,3,No,Yes,NA,NA,21.336000000000002
Maeda,11,3,1959,Antarctic,81,Female,No,-71,-155,Mature,11,11,No,Yes,NA,NA,24.6888
Maeda,11,3,1959,Antarctic,79,Female,No,-71,-155,Unknown,46,46,No,Yes,NA,NA,24.0792
Maeda,13,3,1959,Antarctic,75,Female,No,-71,-159,Unknown,3,3,No,Yes,NA,NA,22.86
Maeda,13,3,1959,Antarctic,79,Male,No,-71,-159,Unknown,28,28,No,Yes,NA,NA,24.0792
Maeda,13,3,1959,Antarctic,85,Female,Yes,-71,-159,Mature,35,35,No,Yes,NA,NA,25.908
Maeda,13,3,1959,Antarctic,73,Male,No,-71,-159,Unknown,5,5,No,Yes,NA,NA,22.250400000000003
Maeda,13,3,1959,Antarctic,82,Female,Yes,-71,-159,Mature,22,22,No,Yes,NA,NA,24.9936
Maeda,13,3,1959,Antarctic,79,Male,No,-71,-159,Unknown,17,17,No,Yes,NA,NA,24.0792
Maeda,4,2,1959,Antarctic,84,Male,No,-63,117,Unknown,42,42,No,Yes,NA,NA,25.6032
Maeda,10,2,1959,Antarctic,72,Female,No,-65,143,Unknown,5,5,No,Yes,NA,NA,21.945600000000002
Maeda,28,2,1959,Antarctic,85,Female,No,-71,-157,Unknown,50,50,No,Yes,NA,NA,25.908
Maeda,28,2,1959,Antarctic,75,Female,No,-71,-157,Unknown,48,48,No,Yes,NA,NA,22.86
Maeda,9,2,1959,Antarctic,83,Male,No,-62,102,Unknown,79,79,No,Yes,NA,NA,25.2984
Maeda,14,2,1959,Antarctic,88,Female,Yes,-63,127,Mature,24,24,No,Yes,NA,NA,26.822400000000002
Maeda,13,2,1959,Antarctic,88,Female,No,-61,103,Unknown,26,26,No,Yes,NA,NA,26.822400000000002
Maeda,24,2,1959,Antarctic,78,Female,No,-64,141,Unknown,15,15,No,Yes,NA,NA,23.7744
Maeda,10,3,1959,Antarctic,80,Male,No,-71,-158,Unknown,41,41,No,Yes,NA,NA,24.384
Maeda,4,2,1960,Antarctic,79,Female,No,-57,80,Mature,7,7,No,Yes,NA,NA,24.0792
Maeda,5,2,1960,Antarctic,72,Female,Yes,-57,83,Mature,45,45,No,Yes,NA,NA,21.945600000000002
Maeda,13,2,1960,Antarctic,78,Male,No,-57,98,Unknown,12,12,No,Yes,NA,NA,23.7744
Maeda,18,2,1960,Antarctic,72,Male,No,-57,88,Unknown,5,5,No,Yes,NA,NA,21.945600000000002
Maeda,18,2,1960,Antarctic,85,Female,No,-57,88,Unknown,19,19,No,Yes,NA,NA,25.908
Maeda,19,2,1960,Antarctic,81,Male,No,-59,83,Unknown,52,52,No,Yes,NA,NA,24.6888
Maeda,19,2,1960,Antarctic,73,Female,No,-59,83,Unknown,4,4,No,Yes,NA,NA,22.250400000000003
Maeda,19,2,1960,Antarctic,71,Female,No,-59,83,Unknown,5,5,No,Yes,NA,NA,21.640800000000002
Maeda,19,2,1960,Antarctic,84,Female,No,-59,83,Unknown,49,49,No,Yes,NA,NA,25.6032
Maeda,19,2,1960,Antarctic,75,Male,No,-59,83,Unknown,8,8,No,Yes,NA,NA,22.86
Maeda,19,2,1960,Antarctic,89,Female,Yes,-59,83,Mature,11,11,No,Yes,NA,NA,27.127200000000002
Maeda,19,2,1960,Antarctic,88,Female,No,-59,83,Unknown,27,27,No,Yes,NA,NA,26.822400000000002
Maeda,20,2,1960,Antarctic,75,Female,No,-62,82,Unknown,7,7,No,Yes,NA,NA,22.86
Maeda,22,2,1960,Antarctic,72,Female,No,-62,85,Unknown,6,6,No,Yes,NA,NA,21.945600000000002
Maeda,25,2,1960,Antarctic,79,Male,No,-57,83,Unknown,8,8,No,Yes,NA,NA,24.0792
Maeda,26,2,1960,Antarctic,89,Female,No,-56,80,Unknown,23,23,No,Yes,NA,NA,27.127200000000002
Maeda,15,3,1960,Antarctic,73,Male,No,-57,80,Unknown,7,7,No,Yes,NA,NA,22.250400000000003
Maeda,15,3,1960,Antarctic,83,Female,No,-57,80,Unknown,35,35,No,Yes,NA,NA,25.2984
Maeda,16,3,1960,Antarctic,78,Male,No,-58,83,Unknown,23,23,No,Yes,NA,NA,23.7744
Maeda,18,3,1960,Antarctic,72,Male,No,-58,84,Unknown,14,14,No,Yes,NA,NA,21.945600000000002
Maeda,18,3,1960,Antarctic,70,Female,No,-58,84,Unknown,4,4,No,Yes,NA,NA,21.336000000000002
Maeda,18,3,1960,Antarctic,72,Male,No,-58,84,Unknown,52,52,No,Yes,NA,NA,21.945600000000002
Maeda,18,3,1960,Antarctic,71,Male,No,-58,84,Unknown,5,5,No,Yes,NA,NA,21.640800000000002
Maeda,11,2,1960,Antarctic,74,Female,No,-68,-168,Unknown,7,7,No,Yes,NA,NA,22.555200000000003
Maeda,2,2,1960,Antarctic,70,Female,No,-57,79,Unknown,5,5,No,Yes,NA,NA,21.336000000000002
Maeda,4,2,1960,Antarctic,72,Male,No,-58,74,Unknown,11,11,No,Yes,NA,NA,21.945600000000002
Maeda,15,2,1960,Antarctic,70,Male,No,-62,72,Unknown,6,6,No,Yes,NA,NA,21.336000000000002
Maeda,15,2,1960,Antarctic,82,Female,Yes,-62,72,Mature,22,22,No,Yes,NA,NA,24.9936
Maeda,15,2,1960,Antarctic,71,Male,No,-62,72,Unknown,4,4,No,Yes,NA,NA,21.640800000000002
Maeda,15,2,1960,Antarctic,82,Male,No,-62,72,Unknown,18,18,No,Yes,NA,NA,24.9936
Maeda,15,2,1960,Antarctic,74,Female,No,-62,72,Unknown,5,5,No,Yes,NA,NA,22.555200000000003
Maeda,16,2,1960,Antarctic,86,Female,No,-62,71,Unknown,29,29,No,Yes,NA,NA,26.2128
Maeda,16,2,1960,Antarctic,85,Female,No,-62,71,Unknown,21,21,No,Yes,NA,NA,25.908
Maeda,17,2,1960,Antarctic,68,Male,No,-62,70,Unknown,6,6,No,Yes,NA,NA,20.7264
Maeda,23,2,1960,Antarctic,74,Male,No,-58,75,Unknown,42,42,No,Yes,NA,NA,22.555200000000003
Maeda,26,2,1960,Antarctic,71,Female,No,-62,73,Unknown,5,5,No,Yes,NA,NA,21.640800000000002
Maeda,1,2,1960,Antarctic,74,Male,No,-57,96,Unknown,31,31,No,Yes,NA,NA,22.555200000000003
Maeda,3,2,1960,Antarctic,71,Female,No,-57,93,Unknown,4,4,No,Yes,NA,NA,21.640800000000002
Maeda,4,2,1960,Antarctic,76,Male,No,-57,94,Unknown,57,57,No,Yes,NA,NA,23.1648
Maeda,4,2,1960,Antarctic,86,Female,No,-57,94,Unknown,28,28,No,Yes,NA,NA,26.2128
Maeda,11,2,1960,Antarctic,81,Female,Yes,-57,100,Mature,44,44,No,Yes,NA,NA,24.6888
Maeda,11,2,1960,Antarctic,84,Female,Yes,-57,100,Mature,18,18,No,Yes,NA,NA,25.6032
Maeda,18,2,1960,Antarctic,91,Female,No,-58,102,Mature,20,20,No,Yes,NA,NA,27.736800000000002
Maeda,4,2,1960,Antarctic,76,Male,No,-61,163,Unknown,21,21,No,Yes,NA,NA,23.1648
Maeda,6,2,1960,Antarctic,69,Female,No,-67,-174,Unknown,5,5,No,Yes,NA,NA,21.031200000000002
Maeda,21,2,1960,Antarctic,84,Female,No,-62,-160,Mature,23,23,No,Yes,NA,NA,25.6032
Maeda,4,2,1960,Antarctic,72,Female,No,-57,82,Unknown,4,4,No,Yes,NA,NA,21.945600000000002
Maeda,4,2,1960,Antarctic,87,Female,No,-57,82,Unknown,27,27,No,Yes,NA,NA,26.5176
Maeda,9,2,1960,Antarctic,73,Female,No,-63,71,Unknown,4,4,No,Yes,NA,NA,22.250400000000003
Maeda,10,2,1960,Antarctic,91,Female,No,-64,62,Unknown,27,27,No,Yes,NA,NA,27.736800000000002
Maeda,12,2,1960,Antarctic,80,Female,No,-64,49,Unknown,33,33,No,Yes,NA,NA,24.384
Maeda,13,2,1960,Antarctic,75,Female,No,-65,56,Unknown,5,5,No,Yes,NA,NA,22.86
Maeda,21,2,1960,Antarctic,78,Male,No,-63,53,Unknown,18,18,No,Yes,NA,NA,23.7744
Maeda,11,3,1960,Antarctic,86,Female,Yes,-64,62,Mature,15,15,No,Yes,NA,NA,26.2128
Maeda,15,3,1960,Antarctic,72,Female,No,-63,57,Unknown,53,53,No,Yes,NA,NA,21.945600000000002
Maeda,16,3,1960,Antarctic,73,Male,No,-62,56,Unknown,28,28,No,Yes,NA,NA,22.250400000000003
Maeda,1,2,1961,Antarctic,88,Female,No,-54,80,Mature,43,43,No,Yes,NA,NA,26.822400000000002
Maeda,18,2,1961,Antarctic,87,Female,Yes,-56,82,Mature,35,35,No,Yes,NA,NA,26.5176
Maeda,12,3,1961,Antarctic,84,Female,Yes,-56,82,Mature,30,30,No,Yes,NA,NA,25.6032
Maeda,1,2,1962,Antarctic,70,Male,No,-57,84,Unknown,8,8,No,Yes,NA,NA,21.336000000000002
Maeda,2,2,1962,Antarctic,80,Male,No,-56,84,Unknown,29,29,No,Yes,NA,NA,24.384
Maeda,2,2,1962,Antarctic,80,Male,No,-56,84,Unknown,24,24,No,Yes,NA,NA,24.384
Maeda,6,2,1962,Antarctic,71,Male,No,-58,86,Unknown,8,8,No,Yes,NA,NA,21.640800000000002
Maeda,8,2,1962,Antarctic,72,Male,No,-59,87,Unknown,7,7,No,Yes,NA,NA,21.945600000000002
Maeda,11,2,1962,Antarctic,79,Female,No,-56,85,Unknown,27,27,No,Yes,NA,NA,24.0792
Maeda,15,2,1962,Antarctic,78,Male,No,-56,85,Unknown,23,23,No,Yes,NA,NA,23.7744
Maeda,15,2,1962,Antarctic,88,Female,No,-56,85,Unknown,25,25,No,Yes,NA,NA,26.822400000000002
Maeda,10,3,1962,Antarctic,79,Male,No,-60,62,Unknown,11,11,No,Yes,NA,NA,24.0792
Maeda,12,3,1962,Antarctic,93,Female,No,-60,60,Unknown,39,39,No,Yes,NA,NA,28.346400000000003
Maeda,22,3,1962,Antarctic,75,Female,No,-61,61,Unknown,28,28,No,Yes,NA,NA,22.86
Maeda,16,3,1962,Antarctic,91,Female,No,-51,16,Unknown,27,27,No,Yes,NA,NA,27.736800000000002
Maeda,1,2,1962,Antarctic,71,Female,No,-56,81,Unknown,5,5,No,Yes,NA,NA,21.640800000000002
Maeda,5,2,1962,Antarctic,70,Male,No,-56,83,Unknown,9,9,No,Yes,NA,NA,21.336000000000002
Maeda,15,2,1962,Antarctic,72,Female,No,-57,81,Unknown,6,6,No,Yes,NA,NA,21.945600000000002
Maeda,16,2,1962,Antarctic,71,Female,No,-58,76,Unknown,5,5,No,Yes,NA,NA,21.640800000000002
Maeda,27,2,1962,Antarctic,79,Male,No,-57,87,Unknown,12,12,No,Yes,NA,NA,24.0792
Maeda,10,3,1962,Antarctic,72,Female,Yes,-57,84,Mature,12,12,No,Yes,NA,NA,21.945600000000002
Maeda,10,3,1962,Antarctic,72,Male,No,-57,84,Unknown,53,53,No,Yes,NA,NA,21.945600000000002
Maeda,13,2,1962,Antarctic,80,Male,No,-52,18,Unknown,8,8,No,Yes,NA,NA,24.384
Maeda,13,2,1962,Antarctic,87,Female,No,-51,22,Unknown,36,36,No,Yes,NA,NA,26.5176
Maeda,22,3,1963,Antarctic,87,Female,No,-54,40,Unknown,47,47,No,Yes,NA,NA,26.5176
Maeda,19,2,1963,Antarctic,85,Female,No,-49,-10,Unknown,43,43,No,Yes,NA,NA,25.908
Maeda,1,2,1963,Antarctic,92,Female,No,-48,-7,Unknown,30,30,No,Yes,NA,NA,28.041600000000003
Maeda,2,3,1963,Antarctic,79,Male,No,-51,23,Unknown,37,37,No,Yes,NA,NA,24.0792
Maeda,3,2,1964,Antarctic,82,Female,No,-53,13,Unknown,18,18,No,Yes,NA,NA,24.9936
Maeda,5,3,1964,Antarctic,79,Female,No,-53,34,Unknown,10,10,No,Yes,NA,NA,24.0792
Maeda,23,7,1962,W N Pacific,76,Female,Yes,38.35,144.35,Unknown,37,37,No,Yes,NA,NA,23.1648
Maeda,16,6,1964,W N Pacific,81,Female,Yes,51.55,-167.133,Unknown,7,7,No,Yes,3,NA,24.6888
Maeda,17,6,1964,W N Pacific,77,Male,No,51.05,-167.9,Unknown,16,16,No,Yes,NA,NA,23.4696
Maeda,21,6,1964,W N Pacific,79,Female,Yes,51.533,-165.5,Mature,28,28,No,Yes,6,NA,24.0792
Maeda,5,7,1964,E N Pacific,71,Female,Yes,50.667,-137.067,Mature,22,22,No,Yes,2,NA,21.640800000000002
Maeda,18,6,1964,W N Pacific,77,Female,Yes,56.183,-148.183,Mature,13,13,No,Yes,1,NA,23.4696
Mizroch,23,9,1959,E N Pacific,82,Female,No,37,-124,Mature,26,26,No,Yes,8,NA,24.9936
Mizroch,30,9,1959,E N Pacific,74,Female,No,37,-124,Mature,46,46,No,Yes,15,NA,22.555200000000003
Mizroch,24,9,1959,E N Pacific,65,Male,No,37,-124,Unknown,6,6,No,Yes,NA,NA,19.812
Mizroch,29,9,1960,E N Pacific,68,Male,No,37,-124,Unknown,14,14,No,Yes,NA,NA,20.7264
Mizroch,5,10,1961,E N Pacific,64,Male,No,37,-124,Unknown,8,8,No,Yes,NA,NA,19.5072
Mizroch,6,6,1962,E N Pacific,66,Female,No,37,-124,Immature,8,8,No,Yes,0,NA,20.1168
Mizroch,13,9,1962,E N Pacific,67,Female,Yes,37,-124,Mature,11,11,No,Yes,1,NA,20.4216
Mizroch,26,9,1963,E N Pacific,74,Female,Yes,37,-124,Mature,17,17,No,Yes,3,NA,22.555200000000003
Mizroch,27,9,1963,E N Pacific,68,Female,No,37,-124,Immature,24,24,No,Yes,NA,NA,20.7264
Mizroch,6,10,1963,E N Pacific,75,Female,No,37,-124,Mature,11,11,No,Yes,1,NA,22.86
Mizroch,6,7,1963,E N Pacific,72,Male,No,37,-124,Unknown,28,28,No,Yes,NA,NA,21.945600000000002
Mizroch,27,9,1963,E N Pacific,76,Male,No,37,-124,Unknown,15,15,No,Yes,NA,NA,23.1648
Mizroch,27,9,1963,E N Pacific,68,Male,No,37,-124,Unknown,16,16,No,Yes,NA,NA,20.7264
Mizroch,25,7,1964,E N Pacific,75,Female,Yes,37,-124,Mature,33,33,No,Yes,10,NA,22.86
Mizroch,29,7,1964,E N Pacific,69,Female,No,37,-124,Immature,9,9,No,Yes,0,NA,21.031200000000002
Mizroch,24,9,1965,E N Pacific,75,Female,No,37,-124,Mature,16,16,No,Yes,3,NA,22.86
Mizroch,1,10,1965,E N Pacific,77,Female,No,37,-124,Mature,17,17,No,Yes,4,NA,23.4696
Mizroch,24,9,1965,E N Pacific,68,Male,No,37,-124,Unknown,30,30,No,Yes,NA,NA,20.7264
Discovery,17,2,57,Antarctic,75,Female,NA,-66.26,-148.11,NA,NA,7,NA,Yes,0,14661,22.86
Discovery,2,2,57,Antarctic,76,Female,NA,-66.33,-122.42,NA,NA,7,NA,Yes,0,17644,23.1648
Discovery,27,2,62,Antarctic,79,Male,NA,-57.9,87.75,NA,NA,12,NA,Yes,NA,18163,24.0792
Discovery,13,2,59,Antarctic,78,Female,NA,-64.42,123.5,NA,NA,7,NA,Yes,0,20515,23.7744
Discovery,4,2,60,Antarctic,75,Male,NA,-57.33,95.67,NA,NA,11,NA,Yes,NA,22321,22.86
Discovery,5,3,64,Antarctic,79,Female,NA,-54.58,36.43,NA,NA,10,NA,Yes,0,25605,24.0792
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.9
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,14.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.9
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,14
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,14.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,14.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,15
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,15.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,15.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.9
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,17.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1,2,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,16.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,16.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,17.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,17.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,17.9
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,18.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.9
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,18.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,3,6,NA,NA,NA,NA,18.3
