Source,Day,Mon,Yr,BluePopulation,LengthFT,Sex,Pregnant,Latitude,Longitude,Maturity,OriginalAge,Age,MinAge,AccurateAge,TotalCorpora,MarkNo
Maeda,4,2,1960,Antarctic,76,M,No,-57,94,Unknown,57,57,No,Yes,NA,
Maeda,4,2,1960,Antarctic,86,F,No,-57,94,Unknown,28,28,No,Yes,NA,
Maeda,11,2,1960,Antarctic,81,F,Yes,-57,100,Mature,44,44,No,Yes,NA,
Maeda,11,2,1960,Antarctic,84,F,Yes,-57,100,Mature,18,18,No,Yes,NA,
Maeda,18,2,1960,Antarctic,91,F,No,-58,102,Mature,20,20,No,Yes,NA,
Maeda,4,2,1960,Antarctic,76,M,No,-61,163,Unknown,21,21,No,Yes,NA,
Maeda,6,2,1960,Antarctic,69,F,No,-67,-174,Unknown,5,5,No,Yes,NA,
Maeda,21,2,1960,Antarctic,84,F,No,-62,-160,Mature,23,23,No,Yes,NA,
Maeda,4,2,1960,Antarctic,72,F,No,-57,82,Unknown,4,4,No,Yes,NA,
Maeda,4,2,1960,Antarctic,87,F,No,-57,82,Unknown,27,27,No,Yes,NA,
Maeda,9,2,1960,Antarctic,73,F,No,-63,71,Unknown,4,4,No,Yes,NA,
Maeda,10,2,1960,Antarctic,91,F,No,-64,62,Unknown,27,27,No,Yes,NA,
Maeda,12,2,1960,Antarctic,80,F,No,-64,49,Unknown,33,33,No,Yes,NA,
Maeda,13,2,1960,Antarctic,75,F,No,-65,56,Unknown,5,5,No,Yes,NA,
Maeda,21,2,1960,Antarctic,80,M,No,-63,53,Unknown,32,32,Yes,No,NA,
Maeda,21,2,1960,Antarctic,78,M,No,-63,53,Unknown,18,18,No,Yes,NA,
Maeda,11,3,1960,Antarctic,86,F,Yes,-64,62,Mature,15,15,No,Yes,NA,
Maeda,15,3,1960,Antarctic,72,F,No,-63,57,Unknown,53,53,No,Yes,NA,
Maeda,16,3,1960,Antarctic,76,F,Yes,-62,56,Mature,7,7,Yes,No,NA,
Maeda,16,3,1960,Antarctic,73,M,No,-62,56,Unknown,28,28,No,Yes,NA,
Maeda,1,2,1961,Antarctic,88,F,No,-54,80,Mature,43,43,No,Yes,NA,
Maeda,18,2,1961,Antarctic,87,F,Yes,-56,82,Mature,35,35,No,Yes,NA,
Maeda,12,3,1961,Antarctic,84,F,Yes,-56,82,Mature,30,30,No,Yes,NA,
Maeda,1,2,1962,Antarctic,70,M,No,-57,84,Unknown,8,8,No,Yes,NA,
Maeda,2,2,1962,Antarctic,92,F,No,-56,84,Unknown,41,41,Yes,No,NA,
Maeda,2,2,1962,Antarctic,80,M,No,-56,84,Unknown,29,29,No,Yes,NA,
Maeda,2,2,1962,Antarctic,80,M,No,-56,84,Unknown,24,24,No,Yes,NA,
Maeda,2,2,1962,Antarctic,74,M,No,-56,84,Unknown,3,3,Yes,No,NA,
Maeda,6,2,1962,Antarctic,71,M,No,-58,86,Unknown,8,8,No,Yes,NA,
Maeda,8,2,1962,Antarctic,72,M,No,-59,87,Unknown,7,7,No,Yes,NA,
Maeda,11,2,1962,Antarctic,79,F,No,-56,85,Unknown,27,27,No,Yes,NA,
Maeda,15,2,1962,Antarctic,78,M,No,-56,85,Unknown,23,23,No,Yes,NA,
Maeda,15,2,1962,Antarctic,88,F,No,-56,85,Unknown,25,25,No,Yes,NA,
Maeda,10,3,1962,Antarctic,79,M,No,-60,62,Unknown,11,11,No,Yes,NA,
Maeda,10,3,1962,Antarctic,92,F,No,-60,62,Unknown,22,22,Yes,No,NA,
Maeda,12,3,1962,Antarctic,93,F,No,-60,60,Unknown,39,39,No,Yes,NA,
Maeda,22,3,1962,Antarctic,75,F,No,-61,61,Unknown,28,28,No,Yes,NA,
Maeda,4,2,1962,Antarctic,72,M,No,-52,20,Unknown,15,15,Yes,No,NA,
Maeda,4,2,1962,Antarctic,80,M,No,-52,20,Unknown,13,13,Yes,No,NA,
Maeda,16,3,1962,Antarctic,91,F,No,-51,16,Unknown,27,27,No,Yes,NA,
Maeda,1,2,1962,Antarctic,71,F,No,-56,81,Unknown,5,5,No,Yes,NA,
Maeda,5,2,1962,Antarctic,78,M,No,-56,83,Unknown,14,14,Yes,No,NA,
Maeda,5,2,1962,Antarctic,70,M,No,-56,83,Unknown,9,9,No,Yes,NA,
Maeda,15,2,1962,Antarctic,72,F,No,-57,81,Unknown,6,6,No,Yes,NA,
Maeda,16,2,1962,Antarctic,71,F,No,-58,76,Unknown,5,5,No,Yes,NA,
Maeda,17,2,1962,Antarctic,85,F,No,-58,75,Unknown,19,19,Yes,No,NA,
Maeda,18,2,1962,Antarctic,86,F,No,-57,79,Unknown,9,9,Yes,No,NA,
Maeda,27,2,1962,Antarctic,79,M,No,-57,87,Unknown,12,12,No,Yes,NA,
Maeda,10,3,1962,Antarctic,72,F,Yes,-57,84,Mature,12,12,No,Yes,NA,
Maeda,10,3,1962,Antarctic,72,M,No,-57,84,Unknown,53,53,No,Yes,NA,
Maeda,13,2,1962,Antarctic,80,M,No,-52,18,Unknown,8,8,No,Yes,NA,
Maeda,7,3,1962,Antarctic,70,M,No,-62,35,Unknown,2,2,Yes,No,NA,
Maeda,21,3,1962,Antarctic,71,F,No,-65,58,Unknown,29,29,Yes,No,NA,
Maeda,13,2,1962,Antarctic,87,F,No,-51,22,Unknown,36,36,No,Yes,NA,
Maeda,22,3,1963,Antarctic,87,F,No,-54,40,Unknown,47,47,No,Yes,NA,
Maeda,19,2,1963,Antarctic,85,F,No,-49,-10,Unknown,43,43,No,Yes,NA,
Maeda,1,2,1963,Antarctic,92,F,No,-48,-7,Unknown,30,30,No,Yes,NA,
Maeda,17,3,1963,Antarctic,86,F,No,-51,38,Unknown,24,24,Yes,No,NA,
Maeda,14,2,1963,Antarctic,88,F,Yes,-50,24,Mature,16,16,Yes,No,NA,
Maeda,2,3,1963,Antarctic,79,M,No,-51,23,Unknown,37,37,No,Yes,NA,
Maeda,3,2,1964,Antarctic,82,F,No,-53,13,Unknown,18,18,No,Yes,NA,
Maeda,5,3,1964,Antarctic,79,F,No,-53,34,Unknown,10,10,No,Yes,NA,
Maeda,23,7,1962,W N Pacific,76,F,Yes,38.350,144.350,Unknown,37,37,No,Yes,NA,
Maeda,16,6,1964,W N Pacific,81,F,Yes,51.550,-167.133,Unknown,7,7,No,Yes,3,
Maeda,17,6,1964,W N Pacific,77,M,No,51.050,-167.900,Unknown,16,16,No,Yes,NA,
Maeda,17,6,1964,W N Pacific,78,F,Yes,50.417,-167.917,Mature,20,20,Yes,No,6,
Maeda,21,6,1964,W N Pacific,79,F,Yes,51.533,-165.500,Mature,28,28,No,Yes,6,
Maeda,5,7,1964,E N Pacific,71,F,Yes,50.667,-137.067,Mature,22,22,No,Yes,2,
Maeda,15,6,1964,W N Pacific,80,F,No,54.717,-154.400,Unknown,32,32,Yes,No,14,
Maeda,18,6,1964,W N Pacific,77,F,Yes,56.183,-148.183,Mature,13,13,No,Yes,1,
Mizroch,23,9,1959,E N Pacific,82,F,No,37,-124,Mature,26,26,No,Yes,8,
Mizroch,30,9,1959,E N Pacific,74,F,No,37,-124,Mature,46,46,No,Yes,15,
Mizroch,24,9,1959,E N Pacific,65,M,No,37,-124,Unknown,6,6,No,Yes,NA,
Mizroch,29,9,1960,E N Pacific,68,M,No,37,-124,Unknown,14,14,No,Yes,NA,
Mizroch,5,10,1961,E N Pacific,64,M,No,37,-124,Unknown,8,8,No,Yes,NA,
Mizroch,6,6,1962,E N Pacific,66,F,No,37,-124,Immature,8,8,No,Yes,0,
Mizroch,13,9,1962,E N Pacific,67,F,Yes,37,-124,Mature,11,11,No,Yes,1,
Mizroch,26,9,1963,E N Pacific,74,F,Yes,37,-124,Mature,17,17,No,Yes,3,
Mizroch,27,9,1963,E N Pacific,68,F,No,37,-124,Immature,24,24,No,Yes,NA,
Mizroch,6,10,1963,E N Pacific,75,F,No,37,-124,Mature,11,11,No,Yes,1,
Mizroch,6,7,1963,E N Pacific,72,M,No,37,-124,Unknown,28,28,No,Yes,NA,
Mizroch,27,9,1963,E N Pacific,76,M,No,37,-124,Unknown,15,15,No,Yes,NA,
Mizroch,27,9,1963,E N Pacific,68,M,No,37,-124,Unknown,16,16,No,Yes,NA,
Mizroch,25,7,1964,E N Pacific,75,F,Yes,37,-124,Mature,33,33,No,Yes,10,
Mizroch,29,7,1964,E N Pacific,69,F,No,37,-124,Immature,9,9,No,Yes,0,
Mizroch,24,9,1965,E N Pacific,75,F,No,37,-124,Mature,16,16,No,Yes,3,
Mizroch,1,10,1965,E N Pacific,77,F,No,37,-124,Mature,17,17,No,Yes,4,
Mizroch,24,9,1965,E N Pacific,68,M,No,37,-124,Unknown,30,30,No,Yes,NA,
Discovery,17,2,57,Antarctic,75,F,NA,-66.26,-148.11,NA,NA,7,NA,Yes,0,14661
Discovery,2,2,57,Antarctic,76,F,NA,-66.33,-122.42,NA,NA,7,NA,Yes,0,17644
Discovery,27,2,62,Antarctic,79,M,NA,-57.9,87.75,NA,NA,12,NA,Yes,NA,18163
Discovery,13,2,59,Antarctic,78,F,NA,-64.42,123.5,NA,NA,7,NA,Yes,0,20515
Discovery,4,2,60,Antarctic,75,M,NA,-57.33,95.67,NA,NA,11,NA,Yes,NA,22321
Discovery,5,3,64,Antarctic,79,F,NA,-54.58,36.43,NA,NA,10,NA,Yes,0,25605
